new_frame_id,source_sequence,source_radar_file,source_label_file,new_radar_file,new_label_file,target_count,class_ids,class_counts,px_min,px_max,py_min,py_max,range_min,range_max,azimuth_min,azimuth_max,selection_reason
d1a_000522,2019_04_30_mlms001,000691.mat,0000000691.csv,2019_04_30_mlms001__000691.mat,2019_04_30_mlms001__0000000691.csv,3,0;80,0:2;80:1,-6.6,0.19,7.88,19.36,7.882290276309291,20.45408516653825,-30.77922969981203,1.3812295934393881,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=0
d1a_000523,2019_04_30_mlms001,000693.mat,0000000693.csv,2019_04_30_mlms001__000693.mat,2019_04_30_mlms001__0000000693.csv,3,0;80,0:2;80:1,-6.85,0.19,7.88,19.04,7.882290276309291,20.234725103148794,-30.77922969981203,1.3812295934393881,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=0
d1a_000524,2019_04_30_mlms001,000699.mat,0000000699.csv,2019_04_30_mlms001__000699.mat,2019_04_30_mlms001__0000000699.csv,4,0;2;80,0:2;2:1;80:1,-7.79,-0.06,2.89,17.76,4.051876108668674,19.393341640882834,-44.50004951699196,-0.44819773790452344,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=0
d1a_000525,2019_04_30_mlms001,000707.mat,0000000707.csv,2019_04_30_mlms001__000707.mat,2019_04_30_mlms001__0000000707.csv,4,0;2;80,0:2;2:1;80:1,-7.61,0.29,3.17,17.37,4.26279251195739,18.963886732418544,-41.957240861490426,2.293770491612823,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=0
d1a_000526,2019_04_30_mlms001,000713.mat,0000000713.csv,2019_04_30_mlms001__000713.mat,2019_04_30_mlms001__0000000713.csv,3,0;2,0:2;2:1,-8.03,0.27,3.01,16.71,4.050209871105447,18.539282618267624,-41.9977274121077,2.270449670665093,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=0
d1a_000527,2019_04_30_mlms001,000716.mat,0000000716.csv,2019_04_30_mlms001__000716.mat,2019_04_30_mlms001__0000000716.csv,3,0;2,0:2;2:1,-9.27,0.27,3.5,15.56,4.4697203491941195,18.112053997269335,-38.45961417180338,2.270449670665093,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=0
d1a_000528,2019_04_30_mlms001,000721.mat,0000000721.csv,2019_04_30_mlms001__000721.mat,2019_04_30_mlms001__0000000721.csv,3,0;2,0:2;2:1,-9.22,0.27,3.5,14.84,4.4697203491941195,17.470947312610154,-38.45961417180338,2.270449670665093,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=0
d1a_000529,2019_04_30_mlms001,000723.mat,0000000723.csv,2019_04_30_mlms001__000723.mat,2019_04_30_mlms001__0000000723.csv,3,0;2,0:2;2:1,-9.22,0.25,3.95,14.84,4.894343674079294,17.470947312610154,-36.1909030313044,2.2404762483591423,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=0
d1a_000530,2019_04_30_mlms001,000729.mat,0000000729.csv,2019_04_30_mlms001__000729.mat,2019_04_30_mlms001__0000000729.csv,2,0;2,0:1;2:1,-2.81,0.45,4.52,6.38,5.322264555619158,6.395850217132981,-31.86844872389986,4.034556724860323,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=0
d1a_000531,2019_04_30_mlms001,000731.mat,0000000731.csv,2019_04_30_mlms001__000731.mat,2019_04_30_mlms001__0000000731.csv,2,0;2,0:1;2:1,-2.67,0.55,5.09,6.37,5.7477821809807645,6.393700024242614,-27.679614449562706,4.934806648324499,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=1
d1a_000532,2019_04_30_mlms001,000734.mat,0000000734.csv,2019_04_30_mlms001__000734.mat,2019_04_30_mlms001__0000000734.csv,2,0;2,0:1;2:1,-2.48,0.55,5.66,6.37,6.179482178953185,6.393700024242614,-23.661232311981713,4.934806648324499,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=1
d1a_000533,2019_04_30_mlms001,000735.mat,0000000735.csv,2019_04_30_mlms001__000735.mat,2019_04_30_mlms001__0000000735.csv,2,0;2,0:1;2:1,-2.48,0.75,5.66,6.35,6.179482178953185,6.394137940332535,-23.661232311981713,6.736011214119352,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=1
d1a_000534,2019_04_30_mlms001,000737.mat,0000000737.csv,2019_04_30_mlms001__000737.mat,2019_04_30_mlms001__0000000737.csv,2,0;2,0:1;2:1,-2.34,0.75,6.18,6.35,6.394137940332535,6.608176753084015,-20.738709147522215,6.736011214119352,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=1
d1a_000535,2019_04_30_mlms001,000740.mat,0000000740.csv,2019_04_30_mlms001__000740.mat,2019_04_30_mlms001__0000000740.csv,2,0;2,0:1;2:1,-2.34,0.75,6.35,6.86,6.394137940332535,7.248116996848216,-18.834912863656008,6.736011214119352,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=2
d1a_000536,2019_04_30_mlms001,000741.mat,0000000741.csv,2019_04_30_mlms001__000741.mat,2019_04_30_mlms001__0000000741.csv,2,0;2,0:1;2:1,-2.34,0.75,6.35,6.86,6.394137940332535,7.248116996848216,-18.834912863656008,6.736011214119352,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=2
d1a_000537,2019_04_30_mlms001,000742.mat,0000000742.csv,2019_04_30_mlms001__000742.mat,2019_04_30_mlms001__0000000742.csv,2,0;2,0:1;2:1,-2.34,0.75,6.35,6.86,6.394137940332535,7.248116996848216,-18.834912863656008,6.736011214119352,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=2
d1a_000538,2019_04_30_mlms001,000743.mat,0000000743.csv,2019_04_30_mlms001__000743.mat,2019_04_30_mlms001__0000000743.csv,2,0;2,0:1;2:1,-2.11,1.12,6.08,7.37,6.18229730763573,7.666094181524253,-15.976194561016708,10.43747535111818,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=3
d1a_000539,2019_04_30_mlms001,000745.mat,0000000745.csv,2019_04_30_mlms001__000745.mat,2019_04_30_mlms001__0000000745.csv,2,0;2,0:1;2:1,-2.11,1.12,6.08,7.37,6.18229730763573,7.666094181524253,-15.976194561016708,10.43747535111818,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=3
d1a_000540,2019_04_30_mlms001,000747.mat,0000000747.csv,2019_04_30_mlms001__000747.mat,2019_04_30_mlms001__0000000747.csv,3,0;2,0:2;2:1,-8.33,1.12,6.08,12.88,6.18229730763573,15.338947160740858,-32.89232974323965,10.43747535111818,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=1
d1a_000541,2019_04_30_mlms001,000749.mat,0000000749.csv,2019_04_30_mlms001__000749.mat,2019_04_30_mlms001__0000000749.csv,3,0;2,0:2;2:1,-8.46,1.12,6.08,12.54,6.18229730763573,15.126903186045714,-34.00522265070787,10.43747535111818,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=1
d1a_000542,2019_04_30_mlms001,000751.mat,0000000751.csv,2019_04_30_mlms001__000751.mat,2019_04_30_mlms001__0000000751.csv,3,0;2,0:2;2:1,-8.1,1.36,6.25,12.52,6.396256717799873,14.911753753331631,-32.901447746500565,12.276191020238079,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=1
d1a_000543,2019_04_30_mlms001,000752.mat,0000000752.csv,2019_04_30_mlms001__000752.mat,2019_04_30_mlms001__0000000752.csv,3,0;2,0:2;2:1,-8.1,1.36,6.25,12.52,6.396256717799873,14.911753753331631,-32.901447746500565,12.276191020238079,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=1
d1a_000544,2019_04_30_mlms001,000765.mat,0000000765.csv,2019_04_30_mlms001__000765.mat,2019_04_30_mlms001__0000000765.csv,4,0;2,0:2;2:2,-8.61,1.66,2.67,11.02,3.409296115036064,13.843326912270763,-38.4594289757186,15.058497033196174,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=0
d1a_000545,2019_04_30_mlms001,000766.mat,0000000766.csv,2019_04_30_mlms001__000766.mat,2019_04_30_mlms001__0000000766.csv,3,0;2,0:1;2:2,-2.12,1.92,2.67,11.02,3.409296115036064,11.07778407444377,-38.44983840334116,16.898648694038226,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=1
d1a_000546,2019_04_30_mlms001,000769.mat,0000000769.csv,2019_04_30_mlms001__000769.mat,2019_04_30_mlms001__0000000769.csv,3,0;2,0:1;2:2,-2.08,1.92,2.96,11.44,3.617734097470404,11.500695631134667,-35.09581678702612,16.898648694038226,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=1
d1a_000547,2019_04_30_mlms001,000770.mat,0000000770.csv,2019_04_30_mlms001__000770.mat,2019_04_30_mlms001__0000000770.csv,3,0;2,0:1;2:2,-2.08,1.92,2.96,12.29,3.617734097470404,12.354420261590585,-35.09581678702612,16.898648694038226,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=1
d1a_000548,2019_04_30_mlms001,000776.mat,0000000776.csv,2019_04_30_mlms001__000776.mat,2019_04_30_mlms001__0000000776.csv,3,0;2,0:1;2:2,-2.08,2.09,3.22,13.18,3.8333797098643907,13.213477967590517,-32.86095348616655,17.85031830221683,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=1
d1a_000549,2019_04_30_mlms001,000779.mat,0000000779.csv,2019_04_30_mlms001__000779.mat,2019_04_30_mlms001__0000000779.csv,3,0;2,0:1;2:2,-1.91,2.09,3.81,13.81,4.261947911460204,13.844728238575144,-26.6251726445326,17.85031830221683,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=3
d1a_000550,2019_04_30_mlms001,000780.mat,0000000780.csv,2019_04_30_mlms001__000780.mat,2019_04_30_mlms001__0000000780.csv,3,0;2,0:1;2:2,-1.91,2.09,3.81,13.81,4.261947911460204,13.844728238575144,-26.6251726445326,17.85031830221683,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=3
d1a_000551,2019_04_30_mlms001,000785.mat,0000000785.csv,2019_04_30_mlms001__000785.mat,2019_04_30_mlms001__0000000785.csv,3,0;2,0:1;2:2,-2.1,2.45,4.19,15.13,4.686800614491724,15.13047586826006,-26.61972270582219,19.760193154291397,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=3
d1a_000552,2019_04_30_mlms001,000786.mat,0000000786.csv,2019_04_30_mlms001__000786.mat,2019_04_30_mlms001__0000000786.csv,3,0;2,0:1;2:2,-2.1,2.45,4.19,15.55,4.686800614491724,15.55046301561468,-26.61972270582219,19.760193154291397,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=3
d1a_000553,2019_04_30_mlms001,000789.mat,0000000789.csv,2019_04_30_mlms001__000789.mat,2019_04_30_mlms001__0000000789.csv,3,0;2,0:1;2:2,-1.89,2.29,4.75,15.77,5.112201091506475,15.77045655648561,-21.69734897688053,17.876338744833905,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=3
d1a_000554,2019_04_30_mlms001,000791.mat,0000000791.csv,2019_04_30_mlms001__000791.mat,2019_04_30_mlms001__0000000791.csv,3,0;2,0:1;2:2,-1.89,2.29,4.75,16.83,5.112201091506475,16.83475274543704,-21.69734897688053,17.876338744833905,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=3
d1a_000555,2019_04_30_mlms001,000792.mat,0000000792.csv,2019_04_30_mlms001__000792.mat,2019_04_30_mlms001__0000000792.csv,3,0;2,0:1;2:2,-1.89,2.29,4.75,16.83,5.112201091506475,16.83475274543704,-21.69734897688053,17.876338744833905,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=3
d1a_000556,2019_04_30_mlms001,000802.mat,0000000802.csv,2019_04_30_mlms001__000802.mat,2019_04_30_mlms001__0000000802.csv,3,0;2,0:1;2:2,-1.4,2.42,6.45,18.96,6.600189391222043,18.96533943803801,-12.24633285968041,17.883160622284436,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=4
d1a_000557,2019_04_30_mlms001,000804.mat,0000000804.csv,2019_04_30_mlms001__000804.mat,2019_04_30_mlms001__0000000804.csv,3,0;2,0:1;2:2,-1.35,2.42,7.33,19.37,7.453281156645039,19.38490392031903,-10.435485845250266,17.883160622284436,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=4
d1a_000558,2019_04_30_mlms001,000806.mat,0000000806.csv,2019_04_30_mlms001__000806.mat,2019_04_30_mlms001__0000000806.csv,3,0;2,0:1;2:2,-1.35,2.42,7.33,20.22,7.453281156645039,20.235819726415826,-10.435485845250266,17.883160622284436,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=4
d1a_000559,2019_04_30_mlms001,000807.mat,0000000807.csv,2019_04_30_mlms001__000807.mat,2019_04_30_mlms001__0000000807.csv,3,0;2,0:1;2:2,-1.35,2.42,7.33,20.22,7.453281156645039,20.235819726415826,-10.435485845250266,17.883160622284436,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=4
d1a_000560,2019_04_30_mlms001,000813.mat,0000000813.csv,2019_04_30_mlms001__000813.mat,2019_04_30_mlms001__0000000813.csv,3,0;2,0:1;2:2,-0.89,2.42,7.95,21.68,8.310168470013108,21.734626750878423,-5.847648505406475,16.930380864310475,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=4
d1a_000561,2019_04_30_mlms001,000816.mat,0000000816.csv,2019_04_30_mlms001__000816.mat,2019_04_30_mlms001__0000000816.csv,3,0;2,0:1;2:2,-0.83,2.42,7.95,22.68,8.310168470013108,22.799370605347857,-4.967151790444852,16.930380864310475,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=4
d1a_000562,2019_04_30_mlms001,000820.mat,0000000820.csv,2019_04_30_mlms001__000820.mat,2019_04_30_mlms001__0000000820.csv,3,0;2,0:1;2:2,-0.71,2.42,7.95,23.56,8.310168470013108,23.64901900713854,-4.065236977351004,16.930380864310475,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=4
d1a_000563,2019_04_30_mlms001,000821.mat,0000000821.csv,2019_04_30_mlms001__000821.mat,2019_04_30_mlms001__0000000821.csv,3,0;2,0:1;2:2,-0.58,2.48,8.15,23.77,8.518972942790699,23.859962279936653,-3.1859208798618166,16.924715555262342,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=4
d1a_000564,2019_04_30_mlms001,000823.mat,0000000823.csv,2019_04_30_mlms001__000823.mat,2019_04_30_mlms001__0000000823.csv,2,0;2,0:1;2:1,-0.43,2.48,8.15,10.86,8.518972942790699,10.868509557432425,-2.267432991917126,16.924715555262342,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=4
d1a_000565,2019_04_30_mlms001,000824.mat,0000000824.csv,2019_04_30_mlms001__000824.mat,2019_04_30_mlms001__0000000824.csv,2,0;2,0:1;2:1,-0.43,2.48,8.15,10.86,8.518972942790699,10.868509557432425,-2.267432991917126,16.924715555262342,top_sequence_stratified;tc=multi;range_bin=0;azimuth_bin=4
d1a_000566,2019_04_30_mlms001,000827.mat,0000000827.csv,2019_04_30_mlms001__000827.mat,2019_04_30_mlms001__0000000827.csv,2,0;2,0:1;2:1,-0.09,2.48,8.15,11.5,8.518972942790699,11.500352168520754,-0.4483925985315454,16.924715555262342,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=4
d1a_000567,2019_04_30_mlms001,000832.mat,0000000832.csv,2019_04_30_mlms001__000832.mat,2019_04_30_mlms001__0000000832.csv,2,0;2,0:1;2:1,0.31,2.27,8.44,12.99,8.739937070711665,12.993698472721308,1.3670762857175975,15.053879963782805,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=4
d1a_000568,2019_04_30_mlms001,000838.mat,0000000838.csv,2019_04_30_mlms001__000838.mat,2019_04_30_mlms001__0000000838.csv,2,0;2,0:1;2:1,0.57,2.18,8.68,14.48,8.949569822064074,14.49121457987563,2.254263881841057,14.098352689683372,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=4
d1a_000569,2019_04_30_mlms001,000841.mat,0000000841.csv,2019_04_30_mlms001__000841.mat,2019_04_30_mlms001__0000000841.csv,2,0;2,0:1;2:1,0.85,2.18,8.68,15.32,8.949569822064074,15.343562167893086,3.1756874077849,14.098352689683372,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=4
d1a_000570,2019_04_30_mlms001,000843.mat,0000000843.csv,2019_04_30_mlms001__000843.mat,2019_04_30_mlms001__0000000843.csv,2,0;2,0:1;2:1,0.88,2.24,8.88,15.95,9.158165755215398,15.974257416230651,3.157944796439268,14.157632649677245,top_sequence_stratified;tc=multi;range_bin=1;azimuth_bin=4
d1a_000571,2019_04_30_mlms001,000847.mat,0000000847.csv,2019_04_30_mlms001__000847.mat,2019_04_30_mlms001__0000000847.csv,2,0;2,0:1;2:1,1.46,2.24,8.88,16.77,9.158165755215398,16.833433993098378,4.97563793412227,14.157632649677245,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=4
d1a_000572,2019_04_30_mlms001,000848.mat,0000000848.csv,2019_04_30_mlms001__000848.mat,2019_04_30_mlms001__0000000848.csv,2,0;2,0:1;2:1,1.49,2.24,8.88,17.19,9.158165755215398,17.2544544973175,4.953919125031996,14.157632649677245,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=4
d1a_000573,2019_04_30_mlms001,000849.mat,0000000849.csv,2019_04_30_mlms001__000849.mat,2019_04_30_mlms001__0000000849.csv,2,0;2,0:1;2:1,1.53,2.24,8.88,17.62,9.158165755215398,17.686302609646823,4.96272468931393,14.157632649677245,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=4
d1a_000574,2019_04_30_mlms001,000851.mat,0000000851.csv,2019_04_30_mlms001__000851.mat,2019_04_30_mlms001__0000000851.csv,2,0;2,0:1;2:1,1.59,2.24,8.88,18.25,9.158165755215398,18.319132075510563,4.979223868415538,14.157632649677245,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=4
d1a_000575,2019_04_30_mlms001,000855.mat,0000000855.csv,2019_04_30_mlms001__000855.mat,2019_04_30_mlms001__0000000855.csv,2,0;2,0:1;2:1,1.68,2.14,9.13,19.32,9.377446347487146,19.39290591943353,4.969740728110304,13.191540204752648,top_sequence_stratified;tc=multi;range_bin=2;azimuth_bin=4
d1a_000576,2019_04_30_mlms001,000859.mat,0000000859.csv,2019_04_30_mlms001__000859.mat,2019_04_30_mlms001__0000000859.csv,2,0;2,0:1;2:1,2.04,2.07,9.37,20.13,9.589499465561275,20.236150819758187,5.87117979632797,12.282543008993505,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=4
d1a_000577,2019_04_30_mlms001,000860.mat,0000000860.csv,2019_04_30_mlms001__000860.mat,2019_04_30_mlms001__0000000860.csv,2,0;2,0:1;2:1,2.04,2.07,9.37,20.13,9.589499465561275,20.236150819758187,5.87117979632797,12.282543008993505,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=4
d1a_000578,2019_04_30_mlms001,000861.mat,0000000861.csv,2019_04_30_mlms001__000861.mat,2019_04_30_mlms001__0000000861.csv,2,0;2,0:1;2:1,2.04,2.16,9.37,20.98,9.589499465561275,21.090898510969133,5.878187409932303,12.282543008993505,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=4
d1a_000579,2019_04_30_mlms001,000862.mat,0000000862.csv,2019_04_30_mlms001__000862.mat,2019_04_30_mlms001__0000000862.csv,2,0;2,0:1;2:1,2.04,2.16,9.37,20.98,9.589499465561275,21.090898510969133,5.878187409932303,12.282543008993505,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=4
d1a_000580,2019_04_30_mlms001,000863.mat,0000000863.csv,2019_04_30_mlms001__000863.mat,2019_04_30_mlms001__0000000863.csv,2,0;2,0:1;2:1,2.04,2.57,9.37,21.58,9.589499465561275,21.732494104451057,6.791467836238681,12.282543008993505,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=4
d1a_000581,2019_04_30_mlms001,000864.mat,0000000864.csv,2019_04_30_mlms001__000864.mat,2019_04_30_mlms001__0000000864.csv,2,0;2,0:1;2:1,2.04,2.27,9.37,22.04,9.589499465561275,22.1565904416722,5.880418905397788,12.282543008993505,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=4
d1a_000582,2019_04_30_mlms001,000865.mat,0000000865.csv,2019_04_30_mlms001__000865.mat,2019_04_30_mlms001__0000000865.csv,2,0;2,0:1;2:1,2.04,2.27,9.37,22.04,9.589499465561275,22.1565904416722,5.880418905397788,12.282543008993505,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=4
d1a_000583,2019_04_30_mlms001,000866.mat,0000000866.csv,2019_04_30_mlms001__000866.mat,2019_04_30_mlms001__0000000866.csv,2,0;2,0:1;2:1,1.89,2.31,9.4,22.47,9.588122861123548,22.588426240001755,5.869600443014707,11.36852907816976,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=4
d1a_000584,2019_04_30_mlms001,000867.mat,0000000867.csv,2019_04_30_mlms001__000867.mat,2019_04_30_mlms001__0000000867.csv,2,0;2,0:1;2:1,1.89,2.31,9.4,22.47,9.588122861123548,22.588426240001755,5.869600443014707,11.36852907816976,top_sequence_stratified;tc=multi;range_bin=3;azimuth_bin=4
d1a_000585,2019_04_30_mlms001,000868.mat,0000000868.csv,2019_04_30_mlms001__000868.mat,2019_04_30_mlms001__0000000868.csv,2,0;2,0:1;2:1,1.47,1.99,9.69,22.92,9.800867308559992,23.006227417810162,4.962189603091109,8.626157314551229,top_sequence_stratified;tc=multi;range_bin=4;azimuth_bin=4
d1a_000586,2019_04_30_mlms001,000869.mat,0000000869.csv,2019_04_30_mlms001__000869.mat,2019_04_30_mlms001__0000000869.csv,2,0;2,0:1;2:1,1.47,1.99,9.69,22.92,9.800867308559992,23.006227417810162,4.962189603091109,8.626157314551229,top_sequence_stratified;tc=multi;range_bin=4;azimuth_bin=4
d1a_000587,2019_04_30_mlms001,000870.mat,0000000870.csv,2019_04_30_mlms001__000870.mat,2019_04_30_mlms001__0000000870.csv,2,0;2,0:1;2:1,1.47,2.79,9.69,23.48,9.800867308559992,23.645179212685196,6.776370889554567,8.626157314551229,top_sequence_stratified;tc=multi;range_bin=4;azimuth_bin=4
d1a_000588,2019_04_30_mlms001,000871.mat,0000000871.csv,2019_04_30_mlms001__000871.mat,2019_04_30_mlms001__0000000871.csv,2,0;2,0:1;2:1,1.47,2.79,9.69,23.48,9.800867308559992,23.645179212685196,6.776370889554567,8.626157314551229,top_sequence_stratified;tc=multi;range_bin=4;azimuth_bin=4
d1a_000589,2019_04_30_mlms001,000872.mat,0000000872.csv,2019_04_30_mlms001__000872.mat,2019_04_30_mlms001__0000000872.csv,1,0,0:1,1.47,1.47,9.69,9.69,9.800867308559992,9.800867308559992,8.626157314551229,8.626157314551229,top_sequence_stratified;tc=single;range_bin=0;azimuth_bin=4
d1a_000590,2019_04_30_mlms001,000873.mat,0000000873.csv,2019_04_30_mlms001__000873.mat,2019_04_30_mlms001__0000000873.csv,1,0,0:1,1.47,1.47,9.69,9.69,9.800867308559992,9.800867308559992,8.626157314551229,8.626157314551229,top_sequence_stratified;tc=single;range_bin=0;azimuth_bin=4
d1a_000591,2019_04_30_mlms001,000874.mat,0000000874.csv,2019_04_30_mlms001__000874.mat,2019_04_30_mlms001__0000000874.csv,1,0,0:1,1.47,1.47,9.69,9.69,9.800867308559992,9.800867308559992,8.626157314551229,8.626157314551229,top_sequence_stratified;tc=single;range_bin=0;azimuth_bin=4
d1a_000592,2019_04_30_mlms001,000875.mat,0000000875.csv,2019_04_30_mlms001__000875.mat,2019_04_30_mlms001__0000000875.csv,1,0,0:1,1.47,1.47,9.69,9.69,9.800867308559992,9.800867308559992,8.626157314551229,8.626157314551229,top_sequence_stratified;tc=single;range_bin=0;azimuth_bin=4
d1a_000593,2019_04_30_mlms001,000876.mat,0000000876.csv,2019_04_30_mlms001__000876.mat,2019_04_30_mlms001__0000000876.csv,1,0,0:1,1.5,1.5,9.9,9.9,10.012991560967182,10.012991560967182,8.615648184164113,8.615648184164113,top_sequence_stratified;tc=single;range_bin=1;azimuth_bin=4
d1a_000594,2019_04_30_mlms001,000877.mat,0000000877.csv,2019_04_30_mlms001__000877.mat,2019_04_30_mlms001__0000000877.csv,1,0,0:1,1.5,1.5,9.9,9.9,10.012991560967182,10.012991560967182,8.615648184164113,8.615648184164113,top_sequence_stratified;tc=single;range_bin=1;azimuth_bin=4
